P0,P1,P2,func0,func1,func2,func3,func4
-5.0,-15.0,30.0,0.414062082767,0.334215372801,0.385826289654,0.402634620667,0.403978705406
-5.0,-15.0,35.0,0.429365754128,0.321149498224,0.418470084667,0.405572026968,0.420578241348
-10.0,-10.0,0.0,0.449220091105,0.175993621349,0.427315711975,0.325818926096,0.409412294626
-10.0,-10.0,5.0,0.467052608728,0.226994767785,0.420220196247,0.366353392601,0.428082197905
-10.0,-5.0,0.0,0.4586327672,0.191617459059,0.428364127874,0.34023436904,0.41843727231
-10.0,-5.0,5.0,0.463153421879,0.238418549299,0.397081583738,0.370343744755,0.421437948942
-5.0,-10.0,0.0,0.44511783123,0.195884525776,0.415335029364,0.337844073772,0.408334612846
-5.0,-10.0,5.0,0.454338818789,0.236628800631,0.393033564091,0.365805327892,0.415059000254
-5.0,-5.0,0.0,0.469205021858,0.216180115938,0.4343547225,0.361075222492,0.431064128876
-5.0,-5.0,5.0,0.461480259895,0.259754508734,0.395159214735,0.382487118244,0.423568636179
-10.0,-10.0,10.0,0.462140530348,0.240065738559,0.405175447464,0.371691703796,0.423490345478
-10.0,-10.0,15.0,0.466655731201,0.27406680584,0.386750012636,0.391920864582,0.426241248846
-10.0,-5.0,10.0,0.474566549063,0.287715703249,0.407273799181,0.40445330739,0.438871383667
-10.0,-5.0,15.0,0.439106523991,0.286527752876,0.391496956348,0.388930916786,0.413937866688
-5.0,-10.0,10.0,0.463857918978,0.269773513079,0.364303231239,0.386327177286,0.417154610157
-5.0,-10.0,15.0,0.433133214712,0.287258476019,0.37405538559,0.385407328606,0.405531615019
-5.0,-5.0,10.0,0.433041512966,0.291234999895,0.373260319233,0.38742184639,0.405801594257
-5.0,-5.0,15.0,0.422299444675,0.320578366518,0.378108173609,0.398666322231,0.404917597771
-10.0,-10.0,20.0,0.432112008333,0.283538162708,0.374953448772,0.383091717958,0.404686003923
-10.0,-10.0,25.0,0.42722183466,0.298782080412,0.37743511796,0.389496475458,0.404727905989
-10.0,-5.0,20.0,0.435925960541,0.314437061548,0.389103263617,0.402160584927,0.415262252092
-10.0,-5.0,25.0,0.422711580992,0.344449192286,0.380418688059,0.410687327385,0.408757150173
-5.0,-10.0,20.0,0.428791046143,0.318656355143,0.394095778465,0.401874959469,0.413091272116
-5.0,-10.0,25.0,0.408737182617,0.330323815346,0.379057615995,0.397854954004,0.39840939641
-5.0,-5.0,20.0,0.449251651764,0.351795405149,0.409087687731,0.428139984608,0.433606088161
-5.0,-5.0,25.0,0.431810498238,0.393181204796,0.405994653702,0.43964612484,0.427122533321
-10.0,-10.0,30.0,0.429928094149,0.322866559029,0.391397535801,0.404205083847,0.413526058197
-10.0,-10.0,35.0,0.440997749567,0.33806937933,0.393649220467,0.416523069143,0.422576457262
-10.0,-5.0,30.0,0.410911977291,0.360121101141,0.372875839472,0.412177950144,0.401362359524
-10.0,-5.0,35.0,0.42934525013,0.380600243807,0.37670108676,0.429944187403,0.415676593781
-5.0,-10.0,30.0,0.419722408056,0.352008908987,0.393533408642,0.414262861013,0.411666452885
-5.0,-10.0,35.0,0.43922150135,0.365230381489,0.405663758516,0.430016994476,0.42830657959
-5.0,-5.0,30.0,0.413733541965,0.391490191221,0.375196218491,0.42769625783,0.407107234001
-5.0,-5.0,35.0,0.40706512332,0.410514682531,0.371047973633,0.432374686003,0.403789043427
-35.0,0.0,-35.0,0.479815900326,0.222607031465,0.420389354229,0.367819398642,0.434369087219
-35.0,5.0,-35.0,0.495088815689,0.253996282816,0.429489612579,0.393852680922,0.451245814562
-35.0,0.0,-30.0,0.475537210703,0.228603884578,0.425034999847,0.370671272278,0.43445584178
-35.0,0.0,-25.0,0.472599744797,0.226771175861,0.395626187325,0.366087973118,0.424096167088
-35.0,5.0,-30.0,0.499781161547,0.281247645617,0.436730384827,0.412559092045,0.460590362549
-35.0,5.0,-25.0,0.495112895966,0.273871570826,0.414315849543,0.404585927725,0.450233399868
-35.0,0.0,-20.0,0.443244457245,0.199689328671,0.355503171682,0.335056096315,0.391121685505
-35.0,0.0,-15.0,0.429644614458,0.193572595716,0.363003671169,0.32706323266,0.384760379791
-35.0,5.0,-20.0,0.46628972888,0.234848886728,0.388708502054,0.368486821651,0.42008715868
-35.0,5.0,-15.0,0.434874176979,0.229028269649,0.366953521967,0.352022051811,0.395345717669
-35.0,0.0,-10.0,0.447338610888,0.231121242046,0.362546235323,0.357296288013,0.40125104785
-35.0,0.0,-5.0,0.47718000412,0.230607956648,0.421162694693,0.372218042612,0.434663265944
-35.0,5.0,-10.0,0.453461885452,0.270110100508,0.358371913433,0.382144957781,0.409648060799
-35.0,5.0,-5.0,0.470058709383,0.254666239023,0.406202435493,0.383494198322,0.430726289749
-35.0,10.0,-35.0,0.480171978474,0.280430674553,0.411013454199,0.402716457844,0.441989809275
-35.0,15.0,-35.0,0.449824601412,0.268342912197,0.390295654535,0.382763653994,0.416967958212
-35.0,10.0,-30.0,0.487149119377,0.299824148417,0.419752806425,0.417042523623,0.451465368271
-35.0,10.0,-25.0,0.458093255758,0.27667298913,0.383454471827,0.389937609434,0.420875996351
-35.0,15.0,-30.0,0.444088876247,0.278082877398,0.373080939054,0.384513318539,0.410122454166
-35.0,15.0,-25.0,0.431890726089,0.271312087774,0.351482570171,0.374107658863,0.395741909742
-35.0,10.0,-20.0,0.439517617226,0.258425503969,0.371753364801,0.371598750353,0.404175907373
-35.0,10.0,-15.0,0.455361485481,0.289144277573,0.395379990339,0.396944612265,0.424731314182
-35.0,15.0,-20.0,0.443396061659,0.258271694183,0.374622315168,0.373198002577,0.407173156738
-35.0,15.0,-15.0,0.501236140728,0.321115732193,0.432940393686,0.435233235359,0.466453880072
-35.0,10.0,-10.0,0.474444657564,0.320267349482,0.401487767696,0.42157459259,0.441803812981
-35.0,10.0,-5.0,0.502246797085,0.323579519987,0.416189670563,0.435385197401,0.462380826473
-35.0,15.0,-10.0,0.520836591721,0.378401935101,0.446608960629,0.473953127861,0.489515513182
-35.0,15.0,-5.0,0.507285118103,0.388777792454,0.424713343382,0.471469789743,0.476445794106
-30.0,0.0,-35.0,0.46809270978,0.215337142348,0.419966489077,0.359036982059,0.426338344812
-30.0,5.0,-35.0,0.513402998447,0.281021028757,0.44854208827,0.418307691813,0.471578449011
-25.0,0.0,-35.0,0.485237419605,0.240180000663,0.440015941858,0.382617324591,0.446206003428
-25.0,5.0,-35.0,0.512969136238,0.276490151882,0.448953092098,0.415478080511,0.470687717199
-30.0,0.0,-30.0,0.480421483517,0.230625778437,0.423874765635,0.373548716307,0.437227427959
-30.0,0.0,-25.0,0.486218243837,0.229225814342,0.415627121925,0.373926877975,0.43781259656
-30.0,5.0,-30.0,0.508868098259,0.296615928411,0.44096326828,0.425132125616,0.469390362501
-30.0,5.0,-25.0,0.47808149457,0.2605035007,0.410376429558,0.390217274427,0.437394380569
-25.0,0.0,-30.0,0.481293737888,0.247173130512,0.42119538784,0.384129822254,0.439992725849
-25.0,0.0,-25.0,0.493165254593,0.246669486165,0.41435199976,0.38734203577,0.444490253925
-25.0,5.0,-30.0,0.511845529079,0.271295547485,0.459107637405,0.412782073021,0.472039431334
-25.0,5.0,-25.0,0.495653361082,0.257247984409,0.43174546957,0.396247446537,0.452780365944
-30.0,0.0,-20.0,0.450937986374,0.20998878777,0.393868029118,0.347665250301,0.40849468112
-30.0,0.0,-15.0,0.439989775419,0.210456520319,0.371463090181,0.342434644699,0.396136283875
-30.0,5.0,-20.0,0.459312796593,0.234494924545,0.407951653004,0.367460459471,0.421705335379
-30.0,5.0,-15.0,0.447734445333,0.227451875806,0.368805915117,0.35570654273,0.402700960636
-25.0,0.0,-20.0,0.469609022141,0.244328483939,0.424284994602,0.378528028727,0.433817565441
-25.0,0.0,-15.0,0.472919017076,0.259100615978,0.406930625439,0.387238055468,0.433279335499
-25.0,5.0,-20.0,0.47277238965,0.255154132843,0.438948512077,0.387474566698,0.441560536623
-25.0,5.0,-15.0,0.486520081758,0.27438634634,0.409413307905,0.401373922825,0.444097310305
-30.0,0.0,-10.0,0.471394747496,0.223910704255,0.368226796389,0.361462175846,0.414702773094
-30.0,0.0,-5.0,0.473994284868,0.233129575849,0.396481543779,0.370708853006,0.426285475492
-30.0,5.0,-10.0,0.473621845245,0.265486389399,0.382522344589,0.389087080956,0.427456349134
-30.0,5.0,-5.0,0.478919714689,0.256793469191,0.407395392656,0.388024181128,0.436365157366
-25.0,0.0,-10.0,0.465994358063,0.23019772768,0.384006857872,0.365045011044,0.417697310448
-25.0,0.0,-5.0,0.451529890299,0.199504137039,0.375206708908,0.339309334755,0.401383817196
-25.0,5.0,-10.0,0.465891242027,0.260599851608,0.387203007936,0.383867174387,0.423810958862
-25.0,5.0,-5.0,0.470627874136,0.252314150333,0.391352921724,0.380983233452,0.42629224062
-30.0,10.0,-35.0,0.513090968132,0.293335646391,0.431810408831,0.423965126276,0.468546807766
-30.0,15.0,-35.0,0.501138389111,0.272574812174,0.415158629417,0.406030744314,0.453598976135
-25.0,10.0,-35.0,0.525540292263,0.280027717352,0.445297271013,0.421717971563,0.477222651243
-25.0,15.0,-35.0,0.506854772568,0.263428390026,0.426409751177,0.403491944075,0.458518922329
-30.0,10.0,-30.0,0.489672094584,0.299440026283,0.421904683113,0.417963624001,0.453461974859
-30.0,10.0,-25.0,0.451341241598,0.267255693674,0.388678133488,0.382559806108,0.417181313038
-30.0,15.0,-30.0,0.457059204578,0.269781172276,0.376315176487,0.384984105825,0.417094886303
-30.0,15.0,-25.0,0.427779823542,0.25432497263,0.359753638506,0.363806456327,0.393395185471
-25.0,10.0,-30.0,0.507536709309,0.267459541559,0.444896876812,0.407758980989,0.464942723513
-25.0,10.0,-25.0,0.476716816425,0.251665621996,0.422355413437,0.385393917561,0.438556909561
-25.0,15.0,-30.0,0.485590070486,0.257575780153,0.411809802055,0.391231656075,0.441486626863
-25.0,15.0,-25.0,0.4511487782,0.231757611036,0.384833186865,0.360968112946,0.410057932138
-30.0,10.0,-20.0,0.445981323719,0.254007875919,0.387709230185,0.372824877501,0.411776036024
-30.0,10.0,-15.0,0.467338472605,0.282586187124,0.404314309359,0.398608714342,0.433143943548
-30.0,15.0,-20.0,0.455351144075,0.293803364038,0.396784394979,0.399615645409,0.425816476345
-30.0,15.0,-15.0,0.496321082115,0.325981408358,0.446647524834,0.437217652798,0.468324631453
-25.0,10.0,-20.0,0.470232009888,0.266264885664,0.425638586283,0.392112761736,0.438297599554
-25.0,10.0,-15.0,0.483946353197,0.294703692198,0.441386163235,0.414879500866,0.455075830221
-25.0,15.0,-20.0,0.466261833906,0.27928185463,0.418429136276,0.397576957941,0.436089575291
-25.0,15.0,-15.0,0.4692273736,0.307713061571,0.433773815632,0.415801405907,0.446404933929
-30.0,10.0,-10.0,0.486430644989,0.308482944965,0.417028784752,0.421298027039,0.451543211937
-30.0,10.0,-5.0,0.517710983753,0.330166518688,0.44321668148,0.44730681181,0.480119198561
-30.0,15.0,-10.0,0.504674255848,0.345232784748,0.447084903717,0.450678616762,0.475959300995
-30.0,15.0,-5.0,0.518828868866,0.362741053104,0.444203674793,0.46499428153,0.485589742661
-25.0,10.0,-10.0,0.485434174538,0.297262459993,0.433732300997,0.416212260723,0.454149991274
-25.0,10.0,-5.0,0.491992741823,0.332495182753,0.42893460393,0.437398344278,0.46163251996
-25.0,15.0,-10.0,0.470018357038,0.332886606455,0.438607722521,0.429836064577,0.451754182577
-25.0,15.0,-5.0,0.496426433325,0.373613834381,0.451428592205,0.462221711874,0.476197689772
-20.0,0.0,-35.0,0.487541466951,0.217899024487,0.401425808668,0.365700721741,0.432203769684
-20.0,5.0,-35.0,0.469920575619,0.23122651875,0.388351052999,0.36741361022,0.421315222979
-15.0,0.0,-35.0,0.447592288256,0.194432362914,0.35500150919,0.332871884108,0.392254680395
-15.0,5.0,-35.0,0.452980905771,0.213873118162,0.356563568115,0.347755044699,0.399385720491
-20.0,0.0,-30.0,0.468668550253,0.222597166896,0.407044053078,0.362993210554,0.424441546202
-20.0,0.0,-25.0,0.481909036636,0.222461119294,0.404006958008,0.36709317565,0.430798143148
-20.0,5.0,-30.0,0.478454828262,0.240644708276,0.404124826193,0.377636045218,0.432332336903
-20.0,5.0,-25.0,0.474179029465,0.23348005116,0.370677053928,0.368731915951,0.418695002794
-15.0,0.0,-30.0,0.458186715841,0.223509252071,0.395613908768,0.359085440636,0.415564626455
-15.0,0.0,-25.0,0.472501665354,0.224338024855,0.412473469973,0.365863114595,0.428430438042
-15.0,5.0,-30.0,0.459691405296,0.244495838881,0.391308933496,0.372372448444,0.418897241354
-15.0,5.0,-25.0,0.448103040457,0.217262789607,0.361422866583,0.348728746176,0.398854762316
-20.0,0.0,-20.0,0.479727178812,0.23160661757,0.436281561852,0.374929338694,0.440480023623
-20.0,0.0,-15.0,0.470589667559,0.248937338591,0.423363983631,0.381640046835,0.434923768044
-20.0,5.0,-20.0,0.46768540144,0.251497805119,0.379509359598,0.378391206264,0.420986145735
-20.0,5.0,-15.0,0.470168679953,0.279801636934,0.404008895159,0.398052990437,0.4342199862
-15.0,0.0,-20.0,0.486642092466,0.225817352533,0.416619300842,0.371914774179,0.437673777342
-15.0,0.0,-15.0,0.474329084158,0.228518694639,0.415042489767,0.369405031204,0.430961728096
-15.0,5.0,-20.0,0.468921840191,0.237611427903,0.379604279995,0.370326250792,0.419304132462
-15.0,5.0,-15.0,0.484089225531,0.278829038143,0.411760210991,0.403288453817,0.444148033857
-20.0,0.0,-10.0,0.458133161068,0.231376260519,0.394646823406,0.363989055157,0.416696727276
-20.0,0.0,-5.0,0.439816325903,0.211763873696,0.362799048424,0.342489272356,0.393743991852
-20.0,5.0,-10.0,0.443831115961,0.267995148897,0.372463077307,0.378718882799,0.40828076005
-20.0,5.0,-5.0,0.464384585619,0.27705976367,0.391995728016,0.393271565437,0.427004396915
-15.0,0.0,-10.0,0.45106998086,0.222123622894,0.391551584005,0.355421215296,0.410208851099
-15.0,0.0,-5.0,0.454932391644,0.2303789258,0.37842977047,0.360871493816,0.410022705793
-15.0,5.0,-10.0,0.451014250517,0.256075382233,0.390619724989,0.376127511263,0.415783673525
-15.0,5.0,-5.0,0.475316733122,0.299505323172,0.406803816557,0.411243021488,0.440922677517
-20.0,10.0,-35.0,0.485770314932,0.223258242011,0.41095033288,0.369473099709,0.435069382191
-20.0,15.0,-35.0,0.498053461313,0.242460608482,0.429186969995,0.387581408024,0.450702905655
-15.0,10.0,-35.0,0.436474382877,0.183315470815,0.363730818033,0.3222861588,0.386575937271
-15.0,15.0,-35.0,0.418651998043,0.182329624891,0.358878195286,0.315408945084,0.375302821398
-20.0,10.0,-30.0,0.488939851522,0.231071531773,0.411940068007,0.37573865056,0.438588947058
-20.0,10.0,-25.0,0.470166623592,0.224166929722,0.392017453909,0.36327791214,0.421222925186
-20.0,15.0,-30.0,0.491741299629,0.233077913523,0.429542094469,0.379421919584,0.445554018021
-20.0,15.0,-25.0,0.470116913319,0.226521790028,0.408295810223,0.366134494543,0.426340728998
-15.0,10.0,-30.0,0.465280205011,0.208957701921,0.381310582161,0.350719988346,0.412493526936
-15.0,10.0,-25.0,0.4794293046,0.240225106478,0.394656687975,0.376894533634,0.430003613234
-15.0,15.0,-30.0,0.454948365688,0.197101011872,0.380110234022,0.339181870222,0.404172360897
-15.0,15.0,-25.0,0.478870362043,0.24082107842,0.401963412762,0.377705663443,0.431960433722
-20.0,10.0,-20.0,0.477022439241,0.258371353149,0.416484057903,0.389082610607,0.438207149506
-20.0,10.0,-15.0,0.454404741526,0.276097118855,0.398255646229,0.389579713345,0.423068791628
-20.0,15.0,-20.0,0.47603264451,0.270059496164,0.427633374929,0.396622389555,0.442772418261
-20.0,15.0,-15.0,0.465346217155,0.294604182243,0.415878355503,0.405588597059,0.437170743942
-15.0,10.0,-20.0,0.486357450485,0.257499247789,0.402905583382,0.390677630901,0.439271718264
-15.0,10.0,-15.0,0.44709032774,0.256313681602,0.386408656836,0.374466300011,0.412394195795
-15.0,15.0,-20.0,0.476083219051,0.267119765282,0.40944519639,0.39335078001,0.437104612589
-15.0,15.0,-15.0,0.446042388678,0.283655941486,0.392503619194,0.390116155148,0.417779833078
-20.0,10.0,-10.0,0.473920673132,0.309338569641,0.397731006145,0.415204823017,0.438849687576
-20.0,10.0,-5.0,0.491789072752,0.362532913685,0.427483171225,0.452574074268,0.465094923973
-20.0,15.0,-10.0,0.46160364151,0.310675382614,0.405119091272,0.411858201027,0.434227406979
-20.0,15.0,-5.0,0.473308980465,0.379829078913,0.435157716274,0.454182058573,0.458713531494
-15.0,10.0,-10.0,0.453082323074,0.289351195097,0.388948887587,0.395599573851,0.421575754881
-15.0,10.0,-5.0,0.464342832565,0.343321859837,0.403766989708,0.429630219936,0.439770162106
-15.0,15.0,-10.0,0.468620270491,0.302428126335,0.405685007572,0.410192728043,0.437224775553
-15.0,15.0,-5.0,0.455575495958,0.350168287754,0.406831502914,0.429745286703,0.436452120543
-10.0,0.0,-35.0,0.448430657387,0.226180121303,0.35214138031,0.353660643101,0.397808074951
-10.0,5.0,-35.0,0.453031420708,0.216773584485,0.348427414894,0.348917931318,0.397441357374
-5.0,0.0,-35.0,0.448148190975,0.211423009634,0.356916546822,0.344570606947,0.396435052156
-5.0,5.0,-35.0,0.457495629787,0.224595189095,0.353870511055,0.355919063091,0.402941852808
-10.0,0.0,-30.0,0.453068912029,0.239784911275,0.35496366024,0.363914161921,0.403531849384
-10.0,0.0,-25.0,0.441797196865,0.215523272753,0.378878861666,0.346950680017,0.400224357843
-10.0,5.0,-30.0,0.446047604084,0.233791291714,0.346881896257,0.357052743435,0.396204203367
-10.0,5.0,-25.0,0.442003130913,0.223008111119,0.377754837275,0.351697534323,0.401381641626
-5.0,0.0,-30.0,0.445979237556,0.221668869257,0.341581314802,0.349016457796,0.392412036657
-5.0,0.0,-25.0,0.434294819832,0.209240987897,0.339434117079,0.336932182312,0.383236467838
-5.0,5.0,-30.0,0.46093070507,0.243202418089,0.351578533649,0.368416666985,0.407294183969
-5.0,5.0,-25.0,0.445797652006,0.245622321963,0.369575202465,0.366187810898,0.404967844486
-10.0,0.0,-20.0,0.455898523331,0.216745123267,0.381061166525,0.352720588446,0.408827841282
-10.0,0.0,-15.0,0.478518724442,0.23414452374,0.403984695673,0.373532265425,0.43114438653
-10.0,5.0,-20.0,0.478149443865,0.249092414975,0.409378230572,0.383226931095,0.435188114643
-10.0,5.0,-15.0,0.478502869606,0.240002602339,0.401101112366,0.376991719007,0.431358844042
-5.0,0.0,-20.0,0.438666909933,0.213128149509,0.354537457228,0.342260837555,0.390905946493
-5.0,0.0,-15.0,0.451233625412,0.238769054413,0.35758882761,0.362896800041,0.403173983097
-5.0,5.0,-20.0,0.442690014839,0.224863767624,0.361088067293,0.351658880711,0.397176504135
-5.0,5.0,-15.0,0.463145852089,0.243336588144,0.374067008495,0.371356964111,0.415474265814
-10.0,0.0,-10.0,0.474749535322,0.243818163872,0.413781017065,0.379147559404,0.433637619019
-10.0,0.0,-5.0,0.456831604242,0.242136910558,0.390706032515,0.369870603085,0.41672834754
-10.0,5.0,-10.0,0.470396608114,0.265191912651,0.404772400856,0.389754623175,0.432247638702
-10.0,5.0,-5.0,0.456892639399,0.305267393589,0.39590716362,0.406298309565,0.428071826696
-5.0,0.0,-10.0,0.457213640213,0.233477830887,0.379111796618,0.363657653332,0.412025988102
-5.0,0.0,-5.0,0.460618585348,0.25151476264,0.390823930502,0.376900941133,0.420458167791
-5.0,5.0,-10.0,0.46692559123,0.274498403072,0.395208388567,0.393038839102,0.428982168436
-5.0,5.0,-5.0,0.445621818304,0.292418956757,0.378284960985,0.393408596516,0.414618760347
-10.0,10.0,-35.0,0.425436377525,0.184061095119,0.338925659657,0.317178666592,0.373481780291
-10.0,15.0,-35.0,0.460525751114,0.216158911586,0.379657626152,0.353776037693,0.410825222731
-5.0,10.0,-35.0,0.475932568312,0.230257287621,0.369064390659,0.367133110762,0.418556541204
-5.0,15.0,-35.0,0.493164092302,0.268966317177,0.413700789213,0.400926798582,0.448160499334
-10.0,10.0,-30.0,0.464407503605,0.226513311267,0.376582205296,0.361514925957,0.413948327303
-10.0,10.0,-25.0,0.459811925888,0.254119932652,0.397271424532,0.378731280565,0.42232298851
-10.0,15.0,-30.0,0.481885910034,0.23895663023,0.400284558535,0.377422451973,0.432784050703
-10.0,15.0,-25.0,0.453409165144,0.252092897892,0.385395258665,0.374183148146,0.414947152138
-5.0,10.0,-30.0,0.482804715633,0.254470586777,0.385934174061,0.386077702045,0.43170067668
-5.0,10.0,-25.0,0.486517995596,0.271684318781,0.39359870553,0.398358315229,0.438915908337
-5.0,15.0,-30.0,0.477591246367,0.259834706783,0.383419662714,0.387242436409,0.428985387087
-5.0,15.0,-25.0,0.465555757284,0.275688827038,0.373539239168,0.391204714775,0.421862483025
-10.0,10.0,-20.0,0.477036386728,0.282789558172,0.410607725382,0.402878344059,0.440479785204
-10.0,10.0,-15.0,0.447151690722,0.248056620359,0.376134008169,0.368711203337,0.408069998026
-10.0,15.0,-20.0,0.460184812546,0.29504314065,0.394256383181,0.401904344559,0.427997738123
-10.0,15.0,-15.0,0.429194688797,0.286156654358,0.366563469172,0.382580161095,0.400908321142
-5.0,10.0,-20.0,0.479217559099,0.272046416998,0.394216954708,0.396006166935,0.435136646032
-5.0,10.0,-15.0,0.451988101006,0.266169577837,0.364364385605,0.379938185215,0.410086721182
-5.0,15.0,-20.0,0.468843013048,0.313002735376,0.389183431864,0.414389640093,0.433914870024
-5.0,15.0,-15.0,0.440893143415,0.326332420111,0.364308863878,0.407753497362,0.41222423315
-10.0,10.0,-10.0,0.457736074924,0.284592300653,0.387042671442,0.394564121962,0.422937959433
-10.0,10.0,-5.0,0.439983129501,0.30824136734,0.376717805862,0.399411737919,0.413120985031
-10.0,15.0,-10.0,0.440588623285,0.314579159021,0.366723835468,0.401934713125,0.41128256917
-10.0,15.0,-5.0,0.428961127996,0.327145069838,0.369576364756,0.403828620911,0.407084226608
-5.0,10.0,-10.0,0.417589366436,0.294152438641,0.343705266714,0.379990667105,0.388476252556
-5.0,10.0,-5.0,0.40861722827,0.316505551338,0.342049509287,0.387426823378,0.385680764914
-5.0,15.0,-10.0,0.397261023521,0.307019382715,0.3159930408,0.375347733498,0.369884222746
-5.0,15.0,-5.0,0.383101463318,0.310896128416,0.312318772078,0.370914489031,0.361097812653
-35.0,0.0,0.0,0.462115168571,0.204391777515,0.379038184881,0.346412062645,0.409207969904
-35.0,0.0,5.0,0.459117233753,0.215434134007,0.375466406345,0.352473288774,0.40868255496
-35.0,5.0,0.0,0.476221263409,0.259652972221,0.398282587528,0.387988209724,0.43267005682
-35.0,5.0,5.0,0.466991454363,0.253413051367,0.379926860332,0.379333257675,0.421050995588
-35.0,0.0,10.0,0.457026034594,0.256177574396,0.372986853123,0.37678194046,0.413919955492
-35.0,0.0,15.0,0.48896291852,0.325402677059,0.418328344822,0.431491494179,0.45578533411
-35.0,5.0,10.0,0.48369628191,0.301216632128,0.414345264435,0.416030675173,0.448134422302
-35.0,5.0,15.0,0.484671890736,0.343607366085,0.421869426966,0.439633876085,0.456868499517
-35.0,0.0,20.0,0.484667688608,0.32279831171,0.40550801158,0.427243351936,0.449149310589
-35.0,0.0,25.0,0.465914815664,0.356550008059,0.39490661025,0.435940146446,0.439676821232
-35.0,5.0,20.0,0.481282114983,0.350436031818,0.406395405531,0.440254896879,0.451193779707
-35.0,5.0,25.0,0.446619570255,0.373505115509,0.373820960522,0.433825850487,0.424095481634
-35.0,0.0,30.0,0.454828381538,0.351537078619,0.387826323509,0.428241699934,0.4305318892
-35.0,0.0,35.0,0.458461105824,0.361920148134,0.398547440767,0.435842752457,0.437123060226
-35.0,5.0,30.0,0.431840538979,0.378554314375,0.368521541357,0.429246932268,0.414432883263
-35.0,5.0,35.0,0.412380069494,0.384486347437,0.36720430851,0.423183202744,0.40318825841
-35.0,10.0,0.0,0.511635124683,0.31611263752,0.426495730877,0.435806304216,0.469658523798
-35.0,10.0,5.0,0.49776083231,0.322505027056,0.411797523499,0.432689845562,0.458379805088
-35.0,15.0,0.0,0.510593831539,0.372494101524,0.431209176779,0.465427845716,0.478269696236
-35.0,15.0,5.0,0.514409959316,0.38402479887,0.431447446346,0.472695231438,0.481983274221
-35.0,10.0,10.0,0.499254703522,0.3549464643,0.437170296907,0.452642977238,0.471262276173
-35.0,10.0,15.0,0.488939911127,0.377980649471,0.42939093709,0.459211975336,0.465955287218
-35.0,15.0,10.0,0.51183617115,0.40309548378,0.429020375013,0.48064827919,0.482105195522
-35.0,15.0,15.0,0.497925817966,0.406255573034,0.41988876462,0.47545877099,0.47167634964
-35.0,10.0,20.0,0.470188200474,0.368686407804,0.394380301237,0.443526089191,0.443449795246
-35.0,10.0,25.0,0.440021306276,0.380064547062,0.357829421759,0.43230766058,0.416010320187
-35.0,15.0,20.0,0.461966186762,0.390172541142,0.377803891897,0.44845661521,0.436065584421
-35.0,15.0,25.0,0.424220740795,0.393367648125,0.351183146238,0.430624723434,0.406166493893
-35.0,10.0,30.0,0.40907111764,0.393052816391,0.342366039753,0.422731339931,0.394491970539
-35.0,10.0,35.0,0.356365829706,0.37560454011,0.315585970879,0.387990683317,0.353128492832
-35.0,15.0,30.0,0.39467215538,0.390131950378,0.333640307188,0.413960188627,0.382981240749
-35.0,15.0,35.0,0.348479479551,0.410077750683,0.320594161749,0.398525506258,0.352932393551
-30.0,0.0,0.0,0.467179894447,0.222466185689,0.391789883375,0.36114808917,0.419205248356
-30.0,0.0,5.0,0.479910731316,0.254060894251,0.380659818649,0.384336948395,0.42844247818
-30.0,5.0,0.0,0.456380605698,0.245069116354,0.381043881178,0.370650857687,0.414141327143
-30.0,5.0,5.0,0.478767931461,0.292730391026,0.390520602465,0.407269656658,0.436962336302
-25.0,0.0,0.0,0.454798102379,0.207829967141,0.386433303356,0.346919804811,0.408070534468
-25.0,0.0,5.0,0.488538444042,0.275856226683,0.410655081272,0.403070867062,0.445824593306
-25.0,5.0,0.0,0.469339877367,0.265086233616,0.399174958467,0.388817727566,0.430002570152
-25.0,5.0,5.0,0.493216067553,0.319830715656,0.414139837027,0.429749965668,0.456151723862
-30.0,0.0,10.0,0.480849385262,0.275758862495,0.393815457821,0.39871314168,0.436508655548
-30.0,0.0,15.0,0.459712088108,0.306822687387,0.379750490189,0.406676143408,0.425039917231
-30.0,5.0,10.0,0.480291575193,0.324334383011,0.399488896132,0.425785332918,0.445067971945
-30.0,5.0,15.0,0.445443272591,0.349838525057,0.391349345446,0.423890084028,0.425942182541
-25.0,0.0,10.0,0.476545095444,0.294022202492,0.394724726677,0.407556504011,0.437192320824
-25.0,0.0,15.0,0.472593009472,0.320717722178,0.390980273485,0.420078486204,0.437637925148
-25.0,5.0,10.0,0.462795078754,0.335699796677,0.374829858541,0.422304689884,0.429100871086
-25.0,5.0,15.0,0.42493635416,0.363909900188,0.371058821678,0.419826686382,0.409534156322
-30.0,0.0,20.0,0.445907980204,0.311851650476,0.366740554571,0.402641803026,0.413944453001
-30.0,0.0,25.0,0.431844174862,0.317423850298,0.359995901585,0.399198800325,0.404608696699
-30.0,5.0,20.0,0.44475454092,0.362424015999,0.376218944788,0.428097814322,0.422479957342
-30.0,5.0,25.0,0.435225844383,0.371339380741,0.372029960155,0.427777826786,0.416683554649
-25.0,0.0,20.0,0.42692694068,0.305310100317,0.358304232359,0.390907198191,0.399722129107
-25.0,0.0,25.0,0.402194052935,0.300202667713,0.344257444143,0.376924544573,0.380629330873
-25.0,5.0,20.0,0.411987304688,0.362343966961,0.358007073402,0.412137776613,0.397809743881
-25.0,5.0,25.0,0.387697070837,0.341759711504,0.346475839615,0.390907078981,0.377731204033
